subject_id,task_part,block_condition,block_order,task_block,trial_index,stimulus,cat_type,mean_cat_reward,approach_reward,key_press,rt,points,stimulus_repetition,correct_response,correct_response_made
3768,learning,2,1,animals,73,images/horse7.png,neutral,0,2,1,1148,2,1,1,1
3768,learning,2,1,animals,75,images/cow5.png,bad,-3,-4,0,347,0,1,0,1
3768,learning,2,1,animals,77,images/cow8.png,bad,-3,-2,1,618,-2,1,0,0
3768,learning,2,1,animals,79,images/horse7.png,neutral,0,2,1,306,2,2,1,1
3768,learning,2,1,animals,81,images/goat6.png,good,5,8,0,1521,0,1,1,0
3768,learning,2,1,animals,83,images/cow5.png,bad,-3,-4,0,896,0,2,0,1
3768,learning,2,1,animals,85,images/goat5.png,good,5,-5,1,766,-5,1,0,0
3768,learning,2,1,animals,87,images/goat1.png,good,5,-7,1,1102,-7,1,0,0
3768,learning,2,1,animals,89,images/cow3.png,bad,-3,5,1,453,5,1,1,1
3768,learning,2,1,animals,91,images/cow3.png,bad,-3,5,0,1166,0,2,1,0
3768,learning,2,1,animals,93,images/horse3.png,neutral,0,-8,1,864,-8,1,0,0
3768,learning,2,1,animals,95,images/goat1.png,good,5,-7,0,145,0,2,0,1
3768,learning,2,1,animals,97,images/goat6.png,good,5,8,1,1066,8,2,1,1
3768,learning,2,1,animals,99,images/horse1.png,neutral,0,-3,0,1349,0,1,0,1
3768,learning,2,1,animals,101,images/horse1.png,neutral,0,-3,0,1574,0,2,0,1
3768,learning,2,1,animals,103,images/goat1.png,good,5,-7,0,1648,0,3,0,1
3768,learning,2,1,animals,105,images/horse7.png,neutral,0,2,1,1001,2,3,1,1
3768,learning,2,1,animals,107,images/horse4.png,neutral,0,6,0,1355,0,1,1,0
3768,learning,2,1,animals,109,images/cow8.png,bad,-3,-2,0,1133,0,2,0,1
3768,learning,2,1,animals,111,images/goat6.png,good,5,8,1,943,8,3,1,1
3768,learning,2,1,animals,113,images/cow1.png,bad,-3,-9,0,1121,0,1,0,1
3768,learning,2,1,animals,115,images/goat1.png,good,5,-7,0,1026,0,4,0,1
3768,learning,2,1,animals,117,images/horse1.png,neutral,0,-3,0,939,0,3,0,1
3768,learning,2,1,animals,119,images/cow3.png,bad,-3,5,0,884,0,3,1,0
3768,learning,2,1,animals,121,images/horse3.png,neutral,0,-8,0,981,0,2,0,1
3768,learning,2,1,animals,123,images/goat1.png,good,5,-7,0,831,0,5,0,1
3768,learning,2,1,animals,125,images/goat6.png,good,5,8,1,703,8,4,1,1
3768,learning,2,1,animals,127,images/goat6.png,good,5,8,1,848,8,5,1,1
3768,learning,2,1,animals,129,images/cow5.png,bad,-3,-4,0,923,0,3,0,1
3768,learning,2,1,animals,131,images/horse1.png,neutral,0,-3,0,716,0,4,0,1
3768,learning,2,1,animals,133,images/cow3.png,bad,-3,5,0,798,0,4,1,0
3768,learning,2,1,animals,135,images/goat8.png,good,5,3,0,1185,0,1,1,0
3768,learning,2,1,animals,137,images/goat5.png,good,5,-5,0,1210,0,2,0,1
3768,learning,2,1,animals,139,images/cow5.png,bad,-3,-4,0,603,0,4,0,1
3768,learning,2,1,animals,141,images/cow3.png,bad,-3,5,0,674,0,5,1,0
3768,learning,2,1,animals,143,images/horse7.png,neutral,0,2,1,988,2,4,1,1
3768,learning,2,1,animals,145,images/horse7.png,neutral,0,2,1,718,2,5,1,1
3768,learning,2,1,animals,147,images/horse7.png,neutral,0,2,1,775,2,6,1,1
3768,learning,2,1,animals,149,images/horse3.png,neutral,0,-8,0,745,0,3,0,1
3768,learning,2,1,animals,151,images/cow5.png,bad,-3,-4,0,770,0,5,0,1
3768,learning,2,1,animals,153,images/goat1.png,good,5,-7,0,1553,0,6,0,1
3768,learning,2,1,animals,155,images/cow3.png,bad,-3,5,1,1418,5,6,1,1
3768,learning,2,1,animals,157,images/cow8.png,bad,-3,-2,0,1053,0,3,0,1
3768,learning,2,1,animals,159,images/horse1.png,neutral,0,-3,0,934,0,5,0,1
3768,learning,2,1,animals,161,images/goat6.png,good,5,8,1,751,8,6,1,1
3768,learning,2,1,animals,163,images/cow4.png,bad,-3,7,0,1094,0,1,1,0
3768,learning,2,1,animals,165,images/goat4.png,good,5,1,1,1797,1,1,1,1
3768,learning,2,1,animals,167,images/horse1.png,neutral,0,-3,0,588,0,6,0,1
3768,learning,2,1,animals,169,images/horse2.png,neutral,0,4,0,955,0,1,1,0
3768,learning,2,1,animals,171,images/cow5.png,bad,-3,-4,0,629,0,6,0,1
3768,learning,2,1,animals,173,images/goat5.png,good,5,-5,0,693,0,3,0,1
3768,learning,1,2,plants,190,images/cactus4.png,bad,-3,-4,1,958,-4,1,0,0
3768,learning,1,2,plants,192,images/cactus6.png,bad,-3,-3,0,653,0,1,0,1
3768,learning,1,2,plants,194,images/flower4.png,good,6,8,0,612,0,1,1,0
3768,learning,1,2,plants,196,images/cactus8.png,bad,-3,-3,0,876,0,1,0,1
3768,learning,1,2,plants,198,images/tree3.png,neutral,0,[1],0,1114,0,1,0,1
3768,learning,1,2,plants,200,images/flower4.png,good,6,8,1,793,8,2,1,1
3768,learning,1,2,plants,202,images/cactus6.png,bad,-3,-5,0,1056,0,2,0,1
3768,learning,1,2,plants,204,images/cactus4.png,bad,-3,-2,0,631,0,2,0,1
3768,learning,1,2,plants,206,images/flower2.png,good,6,5,1,766,5,1,1,1
3768,learning,1,2,plants,208,images/flower8.png,good,6,5,1,741,5,1,1,1
3768,learning,1,2,plants,210,images/tree6.png,neutral,0,-1,1,1068,-1,1,0,0
3768,learning,1,2,plants,212,images/flower2.png,good,6,6,1,826,6,2,1,1
3768,learning,1,2,plants,214,images/tree6.png,neutral,0,[-1],0,1122,0,2,0,1
3768,learning,1,2,plants,216,images/tree5.png,neutral,0,[-1],1,1280,-1,1,0,0
3768,learning,1,2,plants,218,images/tree3.png,neutral,0,-1,1,823,-1,2,0,0
3768,learning,1,2,plants,220,images/tree5.png,neutral,0,-1,0,846,0,2,0,1
3768,learning,1,2,plants,222,images/flower6.png,good,6,8,1,742,8,1,1,1
3768,learning,1,2,plants,224,images/cactus4.png,bad,-3,-5,0,707,0,3,0,1
3768,learning,1,2,plants,226,images/cactus4.png,bad,-3,-1,0,1513,0,4,0,1
3768,learning,1,2,plants,228,images/tree3.png,neutral,0,-3,0,1080,0,3,0,1
3768,learning,1,2,plants,230,images/flower8.png,good,6,5,1,791,5,2,1,1
3768,learning,1,2,plants,232,images/flower2.png,good,6,3,1,718,3,3,1,1
3768,learning,1,2,plants,234,images/tree1.png,neutral,0,2,0,1286,0,1,0,1
3768,learning,1,2,plants,236,images/tree3.png,neutral,0,-1,0,780,0,4,0,1
3768,learning,1,2,plants,238,images/flower4.png,good,6,8,1,674,8,3,1,1
3768,learning,1,2,plants,240,images/flower4.png,good,6,4,1,530,4,4,1,1
3768,learning,1,2,plants,242,images/tree5.png,neutral,0,[-1],0,840,0,3,0,1
3768,learning,1,2,plants,244,images/cactus5.png,bad,-3,-1,0,959,0,1,0,1
3768,learning,1,2,plants,246,images/tree6.png,neutral,0,[1],0,1398,0,3,0,1
3768,learning,1,2,plants,248,images/tree6.png,neutral,0,1,1,951,1,4,0,0
3768,learning,1,2,plants,250,images/cactus6.png,bad,-3,-3,0,2448,0,3,0,1
3768,learning,1,2,plants,252,images/cactus6.png,bad,-3,-1,0,1113,0,4,0,1
3768,learning,1,2,plants,254,images/flower2.png,good,6,4,1,571,4,4,1,1
3768,learning,1,2,plants,256,images/tree6.png,neutral,0,-2,0,770,0,5,0,1
3768,learning,1,2,plants,258,images/flower2.png,good,6,5,1,1040,5,5,1,1
3768,learning,1,2,plants,260,images/cactus8.png,bad,-3,-2,0,1333,0,2,0,1
3768,learning,1,2,plants,262,images/tree6.png,neutral,0,1,0,685,0,6,0,1
3768,learning,1,2,plants,264,images/tree3.png,neutral,0,1,0,1141,0,5,0,1
3768,learning,1,2,plants,266,images/tree3.png,neutral,0,1,1,1123,1,6,0,0
3768,learning,1,2,plants,268,images/cactus6.png,bad,-3,-1,0,649,0,5,0,1
3768,learning,1,2,plants,270,images/cactus4.png,bad,-3,-5,0,1106,0,5,0,1
3768,learning,1,2,plants,272,images/cactus1.png,bad,-3,-2,0,887,0,1,0,1
3768,learning,1,2,plants,274,images/cactus6.png,bad,-3,-3,0,942,0,6,0,1
3768,learning,1,2,plants,276,images/cactus8.png,bad,-3,-1,0,622,0,3,0,1
3768,learning,1,2,plants,278,images/cactus4.png,bad,-3,-3,0,740,0,6,0,1
3768,learning,1,2,plants,280,images/flower2.png,good,6,8,1,756,8,6,1,1
3768,learning,1,2,plants,282,images/flower4.png,good,6,7,1,563,7,5,1,1
3768,learning,1,2,plants,284,images/flower4.png,good,6,5,1,802,5,6,1,1
3768,learning,1,2,plants,286,images/flower1.png,good,6,5,1,841,5,1,1,1
3768,learning,1,2,plants,288,images/tree7.png,neutral,0,[-1],-,1104,-5,1,0,0
3768,learning,1,2,plants,290,images/flower8.png,good,6,5,1,1494,5,3,1,1
3768,learning,2,3,furniture,307,images/table2.png,good,6,6,1,1704,6,1,1,1
3768,learning,2,3,furniture,309,images/table5.png,good,6,4,0,607,0,1,1,0
3768,learning,2,3,furniture,311,images/bed7.png,bad,-3,7,0,1000,0,1,1,0
3768,learning,2,3,furniture,313,images/table5.png,good,6,4,1,882,4,2,1,1
3768,learning,2,3,furniture,315,images/bed6.png,bad,-3,3,0,1332,0,1,1,0
3768,learning,2,3,furniture,317,images/bed1.png,bad,-3,-7,0,1011,0,1,0,1
3768,learning,2,3,furniture,319,images/bed7.png,bad,-3,7,1,963,7,2,1,1
3768,learning,2,3,furniture,321,images/table6.png,good,6,-9,1,750,-9,1,0,0
3768,learning,2,3,furniture,323,images/bed6.png,bad,-3,3,0,863,0,2,1,0
3768,learning,2,3,furniture,325,images/sofa2.png,neutral,0,5,1,1768,5,1,1,1
3768,learning,2,3,furniture,327,images/sofa2.png,neutral,0,5,1,641,5,2,1,1
3768,learning,2,3,furniture,329,images/sofa1.png,neutral,0,2,1,725,2,1,1,1
3768,learning,2,3,furniture,331,images/sofa8.png,neutral,0,-8,1,1726,-8,1,0,0
3768,learning,2,3,furniture,333,images/table6.png,good,6,-9,0,1206,0,2,0,1
3768,learning,2,3,furniture,335,images/sofa8.png,neutral,0,-8,0,1030,0,2,0,1
3768,learning,2,3,furniture,337,images/bed7.png,bad,-3,7,1,935,7,3,1,1
3768,learning,2,3,furniture,339,images/sofa2.png,neutral,0,5,1,943,5,3,1,1
3768,learning,2,3,furniture,341,images/sofa8.png,neutral,0,-8,1,794,-8,3,0,0
3768,learning,2,3,furniture,343,images/table2.png,good,6,6,9,1196,-5,2,1,0
3768,learning,2,3,furniture,345,images/table6.png,good,6,-9,0,2372,0,3,0,1
3768,learning,2,3,furniture,347,images/bed7.png,bad,-3,7,1,1111,7,4,1,1
3768,learning,2,3,furniture,349,images/bed7.png,bad,-3,7,1,822,7,5,1,1
3768,learning,2,3,furniture,351,images/sofa1.png,neutral,0,2,0,744,0,2,1,0
3768,learning,2,3,furniture,353,images/table5.png,good,6,4,1,730,4,3,1,1
3768,learning,2,3,furniture,355,images/bed6.png,bad,-3,3,1,796,3,3,1,1
3768,learning,2,3,furniture,357,images/sofa1.png,neutral,0,2,1,854,2,3,1,1
3768,learning,2,3,furniture,359,images/sofa2.png,neutral,0,5,1,768,5,4,1,1
3768,learning,2,3,furniture,361,images/sofa2.png,neutral,0,5,1,569,5,5,1,1
3768,learning,2,3,furniture,363,images/table6.png,good,6,-9,0,1418,0,4,0,1
3768,learning,2,3,furniture,365,images/table5.png,good,6,4,1,2011,4,4,1,1
3768,learning,2,3,furniture,367,images/bed6.png,bad,-3,3,1,1469,3,4,1,1
3768,learning,2,3,furniture,369,images/bed1.png,bad,-3,-7,0,1627,0,2,0,1
3768,learning,2,3,furniture,371,images/table6.png,good,6,-9,0,836,0,5,0,1
3768,learning,2,3,furniture,373,images/sofa6.png,neutral,0,9,1,1422,9,1,1,1
3768,learning,2,3,furniture,375,images/sofa2.png,neutral,0,5,1,782,5,6,1,1
3768,learning,2,3,furniture,377,images/bed6.png,bad,-3,3,1,844,3,5,1,1
3768,learning,2,3,furniture,379,images/bed4.png,bad,-3,-2,1,1491,-2,1,0,0
3768,learning,2,3,furniture,381,images/bed7.png,bad,-3,7,1,850,7,6,1,1
3768,learning,2,3,furniture,383,images/table5.png,good,6,4,1,1049,4,5,1,1
3768,learning,2,3,furniture,385,images/sofa8.png,neutral,0,-8,0,1056,0,4,0,1
3768,learning,2,3,furniture,387,images/sofa8.png,neutral,0,-8,0,1256,0,5,0,1
3768,learning,2,3,furniture,389,images/table6.png,good,6,-9,0,879,0,6,0,1
3768,learning,2,3,furniture,391,images/table8.png,good,6,-3,0,2088,0,1,0,1
3768,learning,2,3,furniture,393,images/table5.png,good,6,4,1,800,4,6,1,1
3768,learning,2,3,furniture,395,images/sofa3.png,neutral,0,-5,1,778,-5,1,0,0
3768,learning,2,3,furniture,397,images/table1.png,good,6,-1,0,851,0,1,0,1
3768,learning,2,3,furniture,399,images/table2.png,good,6,6,0,2330,0,3,1,0
3768,learning,2,3,furniture,401,images/sofa8.png,neutral,0,-8,0,1364,0,6,0,1
3768,learning,2,3,furniture,403,images/bed5.png,bad,-3,-4,escape,531,-5,1,0,0
3768,learning,2,3,furniture,405,images/bed1.png,bad,-3,-7,0,741,0,3,0,1
3768,learning,2,3,furniture,407,images/bed6.png,bad,-3,3,escape,2013,-5,6,1,0
3768,learning,1,4,pets,424,images/cat2.png,neutral,0,[1],1,1553,1,1,0,0
3768,learning,1,4,pets,426,images/rabbit2.png,good,6,6,0,799,0,1,1,0
3768,learning,1,4,pets,428,images/rabbit7.png,good,6,3,0,974,0,1,1,0
3768,learning,1,4,pets,430,images/rodent7.png,bad,-4,-3,0,804,0,1,0,1
3768,learning,1,4,pets,432,images/rodent7.png,bad,-4,-3,0,628,0,2,0,1
3768,learning,1,4,pets,434,images/rodent4.png,bad,-4,-4,0,827,0,1,0,1
3768,learning,1,4,pets,436,images/rabbit1.png,good,6,9,1,930,9,1,1,1
3768,learning,1,4,pets,438,images/cat7.png,neutral,0,-2,1,729,-2,1,0,0
3768,learning,1,4,pets,440,images/rabbit7.png,good,6,7,1,976,7,2,1,1
3768,learning,1,4,pets,442,images/cat5.png,neutral,0,[-1],1,774,-1,1,0,0
3768,learning,1,4,pets,444,images/rodent4.png,bad,-4,-6,0,813,0,2,0,1
3768,learning,1,4,pets,446,images/cat2.png,neutral,0,-2,1,884,-2,2,0,0
3768,learning,1,4,pets,448,images/rodent3.png,bad,-4,-5,0,906,0,1,0,1
3768,learning,1,4,pets,450,images/cat7.png,neutral,0,2,0,714,0,2,0,1
3768,learning,1,4,pets,452,images/rabbit1.png,good,6,6,1,769,6,2,1,1
3768,learning,1,4,pets,454,images/rabbit1.png,good,6,8,1,704,8,3,1,1
3768,learning,1,4,pets,456,images/cat2.png,neutral,0,1,1,921,1,3,0,0
3768,learning,1,4,pets,458,images/rodent7.png,bad,-4,-3,0,730,0,3,0,1
3768,learning,1,4,pets,460,images/cat7.png,neutral,0,2,0,842,0,3,0,1
3768,learning,1,4,pets,462,images/rabbit7.png,good,6,5,1,740,5,3,1,1
3768,learning,1,4,pets,464,images/rabbit1.png,good,6,4,1,803,4,4,1,1
3768,learning,1,4,pets,466,images/rodent4.png,bad,-4,-6,0,726,0,3,0,1
3768,learning,1,4,pets,468,images/rabbit8.png,good,6,4,1,773,4,1,1,1
3768,learning,1,4,pets,470,images/rabbit6.png,good,6,8,1,919,8,1,1,1
3768,learning,1,4,pets,472,images/rabbit7.png,good,6,6,1,600,6,4,1,1
3768,learning,1,4,pets,474,images/rodent4.png,bad,-4,-5,0,1048,0,4,0,1
3768,learning,1,4,pets,476,images/rodent7.png,bad,-4,-2,0,1481,0,4,0,1
3768,learning,1,4,pets,478,images/rodent7.png,bad,-4,-2,0,762,0,5,0,1
3768,learning,1,4,pets,480,images/rodent3.png,bad,-4,-3,0,923,0,2,0,1
3768,learning,1,4,pets,482,images/cat7.png,neutral,0,-1,0,843,0,4,0,1
3768,learning,1,4,pets,484,images/rodent7.png,bad,-4,-8,0,644,0,6,0,1
3768,learning,1,4,pets,486,images/cat2.png,neutral,0,3,1,1269,3,4,0,0
3768,learning,1,4,pets,488,images/cat7.png,neutral,0,-4,1,1653,-4,5,0,0
3768,learning,1,4,pets,490,images/cat3.png,neutral,0,[-1],0,2423,0,1,0,1
3768,learning,1,4,pets,492,images/rodent8.png,bad,-4,-2,0,1007,0,1,0,1
3768,learning,1,4,pets,494,images/rodent6.png,bad,-4,-3,0,887,0,1,0,1
3768,learning,1,4,pets,496,images/rabbit7.png,good,6,6,1,1209,6,5,1,1
3768,learning,1,4,pets,498,images/cat2.png,neutral,0,-2,1,810,-2,5,0,0
3768,learning,1,4,pets,500,images/rabbit7.png,good,6,6,1,714,6,6,1,1
3768,learning,1,4,pets,502,images/cat5.png,neutral,0,-2,0,1388,0,2,0,1
3768,learning,1,4,pets,504,images/rabbit2.png,good,6,5,1,1053,5,2,1,1
3768,learning,1,4,pets,506,images/rabbit2.png,good,6,7,NA,54,-5,3,1,NA
3768,learning,1,4,pets,508,images/rabbit1.png,good,6,9,NA,15,-5,5,1,NA
3768,learning,1,4,pets,510,images/rodent4.png,bad,-4,-3,0,1212,0,5,0,1
3768,learning,1,4,pets,512,images/rodent3.png,bad,-4,-5,0,538,0,3,0,1
3768,learning,1,4,pets,514,images/rodent4.png,bad,-4,-4,0,1657,0,6,0,1
3768,learning,1,4,pets,516,images/cat5.png,neutral,0,-1,0,960,0,3,0,1
3768,learning,1,4,pets,518,images/cat2.png,neutral,0,1,1,641,1,6,0,0
3768,learning,1,4,pets,520,images/cat6.png,neutral,0,-1,0,1302,0,1,0,1
3768,learning,1,4,pets,522,images/rabbit1.png,good,6,7,1,845,7,6,1,1
3768,learning,1,4,pets,524,images/cat7.png,neutral,0,-1,0,700,0,6,0,1
3768,learning,1,5,vehicles,541,images/boat2.png,bad,-5,-7,1,2311,-7,1,0,0
3768,learning,1,5,vehicles,543,images/boat8.png,bad,-5,-6,1,2175,-6,1,0,0
3768,learning,1,5,vehicles,545,images/plane7.png,good,5,5,1,1286,5,1,1,1
3768,learning,1,5,vehicles,547,images/boat1.png,bad,-5,-6,0,797,0,1,0,1
3768,learning,1,5,vehicles,549,images/train6.png,neutral,0,[1],1,1157,1,1,0,0
3768,learning,1,5,vehicles,551,images/train4.png,neutral,0,2,1,1075,2,1,0,0
3768,learning,1,5,vehicles,553,images/plane4.png,good,5,5,1,1189,5,1,1,1
3768,learning,1,5,vehicles,555,images/train4.png,neutral,0,1,1,780,1,2,0,0
3768,learning,1,5,vehicles,557,images/train1.png,neutral,0,[1],0,1221,0,1,0,1
3768,learning,1,5,vehicles,559,images/boat2.png,bad,-5,-5,0,1406,0,2,0,1
3768,learning,1,5,vehicles,561,images/plane4.png,good,5,7,1,687,7,2,1,1
3768,learning,1,5,vehicles,563,images/boat1.png,bad,-5,-3,0,679,0,2,0,1
3768,learning,1,5,vehicles,565,images/plane2.png,good,5,3,1,871,3,1,1,1
3768,learning,1,5,vehicles,567,images/train6.png,neutral,0,[1],1,736,1,2,0,0
3768,learning,1,5,vehicles,569,images/plane2.png,good,5,8,1,521,8,2,1,1
3768,learning,1,5,vehicles,571,images/boat2.png,bad,-5,-6,0,715,0,3,0,1
3768,learning,1,5,vehicles,573,images/train1.png,neutral,0,[1],0,731,0,2,0,1
3768,learning,1,5,vehicles,575,images/train4.png,neutral,0,-1,1,876,-1,3,0,0
3768,learning,1,5,vehicles,577,images/boat1.png,bad,-5,-5,0,740,0,3,0,1
3768,learning,1,5,vehicles,579,images/boat2.png,bad,-5,-4,0,637,0,4,0,1
3768,learning,1,5,vehicles,581,images/train4.png,neutral,0,2,0,471,0,4,0,1
3768,learning,1,5,vehicles,583,images/plane8.png,good,5,4,1,903,4,1,1,1
3768,learning,1,5,vehicles,585,images/train4.png,neutral,0,-1,1,1096,-1,5,0,0
3768,learning,1,5,vehicles,587,images/train1.png,neutral,0,[-1],0,129,0,3,0,1
3768,learning,1,5,vehicles,589,images/boat8.png,bad,-5,-5,0,1080,0,2,0,1
3768,learning,1,5,vehicles,591,images/boat8.png,bad,-5,-4,0,626,0,3,0,1
3768,learning,1,5,vehicles,593,images/train6.png,neutral,0,2,0,498,0,3,0,1
3768,learning,1,5,vehicles,595,images/plane2.png,good,5,4,1,722,4,3,1,1
3768,learning,1,5,vehicles,597,images/plane7.png,good,5,6,1,651,6,2,1,1
3768,learning,1,5,vehicles,599,images/train6.png,neutral,0,-2,1,1125,-2,4,0,0
3768,learning,1,5,vehicles,601,images/boat2.png,bad,-5,-7,0,573,0,5,0,1
3768,learning,1,5,vehicles,603,images/plane3.png,good,5,4,1,767,4,1,1,1
3768,learning,1,5,vehicles,605,images/plane2.png,good,5,5,1,631,5,4,1,1
3768,learning,1,5,vehicles,607,images/train8.png,neutral,0,2,1,911,2,1,0,0
3768,learning,1,5,vehicles,609,images/plane4.png,good,5,4,1,696,4,3,1,1
3768,learning,1,5,vehicles,611,images/plane2.png,good,5,7,1,1017,7,5,1,1
3768,learning,1,5,vehicles,613,images/boat2.png,bad,-5,-4,0,1417,0,6,0,1
3768,learning,1,5,vehicles,615,images/boat1.png,bad,-5,-6,0,1065,0,4,0,1
3768,learning,1,5,vehicles,617,images/boat7.png,bad,-5,-3,0,963,0,1,0,1
3768,learning,1,5,vehicles,619,images/boat1.png,bad,-5,-6,0,1268,0,5,0,1
3768,learning,1,5,vehicles,621,images/train3.png,neutral,0,-2,1,1292,-2,1,0,0
3768,learning,1,5,vehicles,623,images/plane4.png,good,5,7,1,1806,7,4,1,1
3768,learning,1,5,vehicles,625,images/train4.png,neutral,0,-1,1,981,-1,6,0,0
3768,learning,1,5,vehicles,627,images/plane4.png,good,5,5,1,1253,5,5,1,1
3768,learning,1,5,vehicles,629,images/boat1.png,bad,-5,-3,0,1013,0,6,0,1
3768,learning,1,5,vehicles,631,images/boat6.png,bad,-5,-7,0,1542,0,1,0,1
3768,learning,1,5,vehicles,633,images/plane4.png,good,5,5,1,1828,5,6,1,1
3768,learning,1,5,vehicles,635,images/plane7.png,good,5,8,1,914,8,3,1,1
3768,learning,1,5,vehicles,637,images/plane2.png,good,5,5,1,1022,5,6,1,1
3768,learning,1,5,vehicles,639,images/train6.png,neutral,0,1,1,407,1,5,0,0
3768,learning,1,5,vehicles,641,images/train6.png,neutral,0,2,1,1152,2,6,0,0
3768,learning,2,6,fruit,658,images/straw1.png,neutral,0,4,NA,NA,-5,1,1,NA
3768,learning,2,6,fruit,660,images/apple7.png,bad,-4,3,NA,NA,-5,1,1,NA
3768,learning,2,6,fruit,662,images/orange2.png,good,5,5,1,625,5,1,1,1
3768,learning,2,6,fruit,664,images/apple1.png,bad,-4,-1,1,922,-1,1,0,0
3768,learning,2,6,fruit,666,images/apple3.png,bad,-4,-9,1,723,-9,1,0,0
3768,learning,2,6,fruit,668,images/straw2.png,neutral,0,-6,1,947,-6,1,0,0
3768,learning,2,6,fruit,670,images/orange8.png,good,5,-5,0,836,0,1,0,1
3768,learning,2,6,fruit,672,images/apple1.png,bad,-4,-1,0,1236,0,2,0,1
3768,learning,2,6,fruit,674,images/orange2.png,good,5,5,1,1284,5,2,1,1
3768,learning,2,6,fruit,676,images/straw2.png,neutral,0,-6,0,754,0,2,0,1
3768,learning,2,6,fruit,678,images/straw5.png,neutral,0,-3,1,763,-3,1,0,0
3768,learning,2,6,fruit,680,images/apple3.png,bad,-4,-9,0,738,0,2,0,1
3768,learning,2,6,fruit,682,images/straw5.png,neutral,0,-3,0,826,0,2,0,1
3768,learning,2,6,fruit,684,images/orange3.png,good,5,6,1,1234,6,1,1,1
3768,learning,2,6,fruit,686,images/orange3.png,good,5,6,1,684,6,2,1,1
3768,learning,2,6,fruit,688,images/straw2.png,neutral,0,-6,0,794,0,3,0,1
3768,learning,2,6,fruit,690,images/apple3.png,bad,-4,-9,0,929,0,3,0,1
3768,learning,2,6,fruit,692,images/straw2.png,neutral,0,-6,0,1066,0,4,0,1
3768,learning,2,6,fruit,694,images/straw1.png,neutral,0,4,0,1090,0,2,1,0
3768,learning,2,6,fruit,696,images/straw5.png,neutral,0,-3,0,779,0,3,0,1
3768,learning,2,6,fruit,698,images/straw1.png,neutral,0,4,1,1100,4,3,1,1
3768,learning,2,6,fruit,700,images/apple1.png,bad,-4,-1,0,762,0,3,0,1
3768,learning,2,6,fruit,702,images/apple7.png,bad,-4,3,0,1489,0,2,1,0
3768,learning,2,6,fruit,704,images/orange3.png,good,5,6,1,719,6,3,1,1
3768,learning,2,6,fruit,706,images/orange3.png,good,5,6,1,622,6,4,1,1
3768,learning,2,6,fruit,708,images/straw5.png,neutral,0,-3,0,959,0,4,0,1
3768,learning,2,6,fruit,710,images/apple1.png,bad,-4,-1,0,654,0,4,0,1
3768,learning,2,6,fruit,712,images/apple3.png,bad,-4,-9,0,702,0,4,0,1
3768,learning,2,6,fruit,714,images/straw6.png,neutral,0,7,0,1422,0,1,1,0
3768,learning,2,6,fruit,716,images/straw2.png,neutral,0,-6,0,742,0,5,0,1
3768,learning,2,6,fruit,718,images/straw2.png,neutral,0,-6,0,679,0,6,0,1
3768,learning,2,6,fruit,720,images/orange8.png,good,5,-5,0,560,0,2,0,1
3768,learning,2,6,fruit,722,images/orange2.png,good,5,5,0,247,0,3,1,0
3768,learning,2,6,fruit,724,images/orange7.png,good,5,1,0,1647,0,1,1,0
3768,learning,2,6,fruit,726,images/apple5.png,bad,-4,9,1,1063,9,1,1,1
3768,learning,2,6,fruit,728,images/orange3.png,good,5,6,1,1127,6,5,1,1
3768,learning,2,6,fruit,730,images/apple3.png,bad,-4,-9,0,871,0,5,0,1
3768,learning,2,6,fruit,732,images/straw5.png,neutral,0,-3,0,823,0,5,0,1
3768,learning,2,6,fruit,734,images/orange2.png,good,5,5,1,1831,5,4,1,1
3768,learning,2,6,fruit,736,images/orange6.png,good,5,-7,1,1694,-7,1,0,0
3768,learning,2,6,fruit,738,images/straw4.png,neutral,0,-2,0,685,0,1,0,1
3768,learning,2,6,fruit,740,images/apple7.png,bad,-4,3,1,1268,3,3,1,1
3768,learning,2,6,fruit,742,images/apple1.png,bad,-4,-1,0,626,0,5,0,1
3768,learning,2,6,fruit,744,images/straw5.png,neutral,0,-3,0,738,0,6,0,1
